Price,Name,Mileage,URL
"26,500",Used 2011 Dodge Challenger SRT8,"60,061 miles",https://www.autotrader.com/cars-for-sale/vehicle/711396764?allListingType=all-cars&keywordPhrases=Dodge%20Challenger%20SRT8%202011&newSearch=false&referrer=%2Fall-cars%3FkeywordPhrases%3DDodge%2520Challenger%2520SRT8%25202011%26newSearch%3Dtrue%26sortBy%3DderivedpriceASC&sortBy=derivedpriceASC&clickType=listing
"26,991",Used 2009 Dodge Challenger SRT8,"43,661 miles",https://www.autotrader.com/cars-for-sale/vehicle/718873331?allListingType=all-cars&keywordPhrases=Dodge%20Challenger%20SRT8%202011&newSearch=false&referrer=%2Fall-cars%3FkeywordPhrases%3DDodge%2520Challenger%2520SRT8%25202011%26newSearch%3Dtrue%26sortBy%3DderivedpriceASC&sortBy=derivedpriceASC&clickType=listing
"27,987",Used 2011 Dodge Challenger SRT8,"43,017 miles",https://www.autotrader.com/cars-for-sale/vehicle/719220424?allListingType=all-cars&keywordPhrases=Dodge%20Challenger%20SRT8%202011&newSearch=false&referrer=%2Fall-cars%3FkeywordPhrases%3DDodge%2520Challenger%2520SRT8%25202011%26newSearch%3Dtrue%26sortBy%3DderivedpriceASC&sortBy=derivedpriceASC&clickType=listing
"29,750",Used 2011 Dodge Challenger SRT8,"35,722 miles",https://www.autotrader.com/cars-for-sale/vehicle/713798397?allListingType=all-cars&keywordPhrases=Dodge%20Challenger%20SRT8%202011&newSearch=false&referrer=%2Fall-cars%3FkeywordPhrases%3DDodge%2520Challenger%2520SRT8%25202011%26newSearch%3Dtrue%26sortBy%3DderivedpriceASC&sortBy=derivedpriceASC&clickType=listing
"29,900",Used 2011 Dodge Challenger SRT8,"12,157 miles",https://www.autotrader.com/cars-for-sale/vehicle/713681893?referrer=%2Fcars-for-sale%2Fall-cars%3FkeywordPhrases%3DDodge%2520Challenger%2520SRT8%25202011%26newSearch%3Dtrue%26sortBy%3DderivedpriceASC&clickType=listing
"29,995",Used 2011 Dodge Challenger SRT8,"33,116 miles",https://www.autotrader.com/cars-for-sale/vehicle/720971409?allListingType=all-cars&keywordPhrases=Dodge%20Challenger%20SRT8%202011&newSearch=false&referrer=%2Fall-cars%3FkeywordPhrases%3DDodge%2520Challenger%2520SRT8%25202011%26newSearch%3Dtrue%26sortBy%3DderivedpriceASC&sortBy=derivedpriceASC&clickType=listing
"31,500",Used 2011 Dodge Challenger SRT8,"28,000 miles",https://www.autotrader.com/cars-for-sale/vehicle/696223399?allListingType=all-cars&keywordPhrases=Dodge%20Challenger%20SRT8%202011&newSearch=false&referrer=%2Fall-cars%3FkeywordPhrases%3DDodge%2520Challenger%2520SRT8%25202011%26newSearch%3Dtrue%26sortBy%3DderivedpriceASC&sortBy=derivedpriceASC&clickType=listing
"31,601",Used 2011 Dodge Challenger SRT8,"42,161 miles",https://www.autotrader.com/cars-for-sale/vehicle/720954289?allListingType=all-cars&keywordPhrases=Dodge%20Challenger%20SRT8%202011&newSearch=false&referrer=%2Fall-cars%3FkeywordPhrases%3DDodge%2520Challenger%2520SRT8%25202011%26newSearch%3Dtrue%26sortBy%3DderivedpriceASC&sortBy=derivedpriceASC&clickType=listing
"29,900",Used 2011 Dodge Challenger SRT8,"12,157 miles",https://www.autotrader.com/cars-for-sale/vehicle/713681893?referrer=%2Fcars-for-sale%2Fall-cars%3FkeywordPhrases%3DDodge%2520Challenger%2520SRT8%25202011%26newSearch%3Dtrue%26sortBy%3DderivedpriceASC&clickType=spotlight
"31,747",Used 2011 Dodge Challenger SRT8,"25,603 miles",https://www.autotrader.com/cars-for-sale/vehicle/718488716?allListingType=all-cars&keywordPhrases=Dodge%20Challenger%20SRT8%202011&newSearch=false&referrer=%2Fall-cars%3FkeywordPhrases%3DDodge%2520Challenger%2520SRT8%25202011%26newSearch%3Dtrue%26sortBy%3DderivedpriceASC&sortBy=derivedpriceASC&clickType=listing
"31,991",Used 2011 Dodge Challenger SRT8,"12,188 miles",https://www.autotrader.com/cars-for-sale/vehicle/708111701?allListingType=all-cars&keywordPhrases=Dodge%20Challenger%20SRT8%202011&newSearch=false&referrer=%2Fall-cars%3FkeywordPhrases%3DDodge%2520Challenger%2520SRT8%25202011%26newSearch%3Dtrue%26sortBy%3DderivedpriceASC&sortBy=derivedpriceASC&clickType=listing
"35,000",Used 2011 Dodge Challenger SRT8,"1,032 miles",https://www.autotrader.com/cars-for-sale/vehicle/714999797?allListingType=all-cars&keywordPhrases=Dodge%20Challenger%20SRT8%202011&newSearch=false&referrer=%2Fall-cars%3FkeywordPhrases%3DDodge%2520Challenger%2520SRT8%25202011%26newSearch%3Dtrue%26sortBy%3DderivedpriceASC&sortBy=derivedpriceASC&clickType=listing
