Name,Price,Mileage,URL
2004 Suzuki Aerio,"$3,995","104,896 miles",https://www.edmunds.com/suzuki/aerio/2004/vin/JS2RA61S545204430/?national=true&radius=6000
2003 Suzuki Aerio,"$2,995","156,027 miles",https://www.edmunds.com/suzuki/aerio/2003/vin/JS2RA41S035167810/?national=true&radius=6000
2004 Suzuki Aerio,"$2,995","152,863 miles",https://www.edmunds.com/suzuki/aerio/2004/vin/JS2RA61S145206479/?national=true&radius=6000
