Price,Mileage,URL,Name
"39,999","144,000 miles",https://www.autotrader.com/cars-for-sale/vehicle/640814823?referrer=%2Fcars-for-sale%2Fall-cars%3FkeywordPhrases%3DAudi%2520S6%2520Sedan%25202011%26newSearch%3Dtrue%26sortBy%3DderivedpriceASC&clickType=spotlight,Used 2020 RAM 3500 Tradesman
"22,999","123,240 miles",https://www.autotrader.com/cars-for-sale/vehicle/654474341?allListingType=all-cars&keywordPhrases=Audi%20S6%20Sedan%202011&newSearch=false&referrer=%2Fall-cars%3FkeywordPhrases%3DAudi%2520S6%2520Sedan%25202011%26newSearch%3Dtrue%26sortBy%3DderivedpriceASC&sortBy=derivedpriceASC&clickType=spotlight,Used 2015 Ford Transit 150 XLT
"2,999","101,386 miles",https://www.autotrader.com/cars-for-sale/vehicle/711495256?allListingType=all-cars&keywordPhrases=Audi%20S6%20Sedan%202011&newSearch=false&referrer=%2Fall-cars%3FkeywordPhrases%3DAudi%2520S6%2520Sedan%25202011%26newSearch%3Dtrue%26sortBy%3DderivedpriceASC&sortBy=derivedpriceASC&clickType=listing,Used 2001 Mercedes-Benz C 240 Sedan
"3,300","184,483 miles",https://www.autotrader.com/cars-for-sale/vehicle/715847735?allListingType=all-cars&keywordPhrases=Audi%20S6%20Sedan%202011&newSearch=false&referrer=%2Fall-cars%3FkeywordPhrases%3DAudi%2520S6%2520Sedan%25202011%26newSearch%3Dtrue%26sortBy%3DderivedpriceASC&sortBy=derivedpriceASC&clickType=listing,Used 1997 Mercedes-Benz E 300 Sedan
"6,999","123,837 miles",https://www.autotrader.com/cars-for-sale/vehicle/721163722?allListingType=all-cars&keywordPhrases=Audi%20S6%20Sedan%202011&newSearch=false&referrer=%2Fall-cars%3FkeywordPhrases%3DAudi%2520S6%2520Sedan%25202011%26newSearch%3Dtrue%26sortBy%3DderivedpriceASC&sortBy=derivedpriceASC&clickType=listing,Used 2006 Honda CR-V EX
"7,998","132,834 miles",https://www.autotrader.com/cars-for-sale/vehicle/680367909?allListingType=all-cars&keywordPhrases=Audi%20S6%20Sedan%202011&newSearch=false&referrer=%2Fall-cars%3FkeywordPhrases%3DAudi%2520S6%2520Sedan%25202011%26newSearch%3Dtrue%26sortBy%3DderivedpriceASC&sortBy=derivedpriceASC&clickType=listing,Used 2015 Chevrolet Impala LT
"7,999","91,714 miles",https://www.autotrader.com/cars-for-sale/vehicle/665294372?allListingType=all-cars&keywordPhrases=Audi%20S6%20Sedan%202011&newSearch=false&referrer=%2Fall-cars%3FkeywordPhrases%3DAudi%2520S6%2520Sedan%25202011%26newSearch%3Dtrue%26sortBy%3DderivedpriceASC&sortBy=derivedpriceASC&clickType=listing,Used 2012 MINI Cooper Hardtop
"8,299","137,058 miles",https://www.autotrader.com/cars-for-sale/vehicle/719050627?allListingType=all-cars&keywordPhrases=Audi%20S6%20Sedan%202011&newSearch=false&referrer=%2Fall-cars%3FkeywordPhrases%3DAudi%2520S6%2520Sedan%25202011%26newSearch%3Dtrue%26sortBy%3DderivedpriceASC&sortBy=derivedpriceASC&clickType=listing,Used 2015 Chrysler 200 C
"8,998","148,467 miles",https://www.autotrader.com/cars-for-sale/vehicle/710013265?allListingType=all-cars&keywordPhrases=Audi%20S6%20Sedan%202011&newSearch=false&referrer=%2Fall-cars%3FkeywordPhrases%3DAudi%2520S6%2520Sedan%25202011%26newSearch%3Dtrue%26sortBy%3DderivedpriceASC&sortBy=derivedpriceASC&clickType=listing,Used 2009 Toyota RAV4 Sport
"8,998","145,666 miles",https://www.autotrader.com/cars-for-sale/vehicle/711495253?allListingType=all-cars&keywordPhrases=Audi%20S6%20Sedan%202011&newSearch=false&referrer=%2Fall-cars%3FkeywordPhrases%3DAudi%2520S6%2520Sedan%25202011%26newSearch%3Dtrue%26sortBy%3DderivedpriceASC&sortBy=derivedpriceASC&clickType=listing,Used 2012 Toyota Prius
