Price,Name,Mileage,URL
"10,500",Used 2012 GMC Savana 3500,"232,708 miles",https://www.autotrader.com/cars-for-sale/vehicle/718879270?allListingType=all-cars&keywordPhrases=GMC%20Savana%20Van%202012&newSearch=false&referrer=%2Fall-cars%3FkeywordPhrases%3DGMC%2520Savana%2520Van%25202012%26newSearch%3Dtrue%26sortBy%3DderivedpriceASC&sortBy=derivedpriceASC&clickType=listing
"10,950",Used 2011 GMC Savana 3500,"217,000 miles",https://www.autotrader.com/cars-for-sale/vehicle/679756112?allListingType=all-cars&keywordPhrases=GMC%20Savana%20Van%202012&newSearch=false&referrer=%2Fall-cars%3FkeywordPhrases%3DGMC%2520Savana%2520Van%25202012%26newSearch%3Dtrue%26sortBy%3DderivedpriceASC&sortBy=derivedpriceASC&clickType=listing
"10,995",Used 2012 GMC Savana 4500,"124,443 miles",https://www.autotrader.com/cars-for-sale/vehicle/718964528?allListingType=all-cars&keywordPhrases=GMC%20Savana%20Van%202012&newSearch=false&referrer=%2Fall-cars%3FkeywordPhrases%3DGMC%2520Savana%2520Van%25202012%26newSearch%3Dtrue%26sortBy%3DderivedpriceASC&sortBy=derivedpriceASC&clickType=listing
"11,000",Used 2012 GMC Savana 3500,"271,857 miles",https://www.autotrader.com/cars-for-sale/vehicle/717612747?allListingType=all-cars&keywordPhrases=GMC%20Savana%20Van%202012&newSearch=false&referrer=%2Fall-cars%3FkeywordPhrases%3DGMC%2520Savana%2520Van%25202012%26newSearch%3Dtrue%26sortBy%3DderivedpriceASC&sortBy=derivedpriceASC&clickType=listing
"11,500",Used 2015 GMC Savana 3500,"153,000 miles",https://www.autotrader.com/cars-for-sale/vehicle/717648078?allListingType=all-cars&keywordPhrases=GMC%20Savana%20Van%202012&newSearch=false&referrer=%2Fall-cars%3FkeywordPhrases%3DGMC%2520Savana%2520Van%25202012%26newSearch%3Dtrue%26sortBy%3DderivedpriceASC&sortBy=derivedpriceASC&clickType=listing
"11,888",Used 2012 GMC Savana 1500 AWD,"177,428 miles",https://www.autotrader.com/cars-for-sale/vehicle/713497426?allListingType=all-cars&keywordPhrases=GMC%20Savana%20Van%202012&newSearch=false&referrer=%2Fall-cars%3FkeywordPhrases%3DGMC%2520Savana%2520Van%25202012%26newSearch%3Dtrue%26sortBy%3DderivedpriceASC&sortBy=derivedpriceASC&clickType=listing
"11,900",Used 2014 Ford Transit Connect XL,"103,682 miles",https://www.autotrader.com/cars-for-sale/vehicle/714702984?allListingType=all-cars&keywordPhrases=GMC%20Savana%20Van%202012&newSearch=false&referrer=%2Fall-cars%3FkeywordPhrases%3DGMC%2520Savana%2520Van%25202012%26newSearch%3Dtrue%26sortBy%3DderivedpriceASC&sortBy=derivedpriceASC&clickType=listing
"36,900",Certified 2023 GMC Savana 2500 Extended,"66,456 miles",https://www.autotrader.com/cars-for-sale/vehicle/705508117?referrer=%2Fcars-for-sale%2Fall-cars%3FkeywordPhrases%3DGMC%2520Savana%2520Van%25202012%26newSearch%3Dtrue%26sortBy%3DderivedpriceASC&clickType=spotlight
"11,995",Used 2012 GMC Savana 2500,"147,017 miles",https://www.autotrader.com/cars-for-sale/vehicle/719851355?allListingType=all-cars&keywordPhrases=GMC%20Savana%20Van%202012&newSearch=false&referrer=%2Fall-cars%3FkeywordPhrases%3DGMC%2520Savana%2520Van%25202012%26newSearch%3Dtrue%26sortBy%3DderivedpriceASC&sortBy=derivedpriceASC&clickType=listing
"11,999",Used 2008 GMC Savana 2500 Passenger,"133,913 miles",https://www.autotrader.com/cars-for-sale/vehicle/718881767?allListingType=all-cars&keywordPhrases=GMC%20Savana%20Van%202012&newSearch=false&referrer=%2Fall-cars%3FkeywordPhrases%3DGMC%2520Savana%2520Van%25202012%26newSearch%3Dtrue%26sortBy%3DderivedpriceASC&sortBy=derivedpriceASC&clickType=listing
"12,000",Used 2012 GMC Savana 2500,"216,308 miles",https://www.autotrader.com/cars-for-sale/vehicle/717649838?allListingType=all-cars&keywordPhrases=GMC%20Savana%20Van%202012&newSearch=false&referrer=%2Fall-cars%3FkeywordPhrases%3DGMC%2520Savana%2520Van%25202012%26newSearch%3Dtrue%26sortBy%3DderivedpriceASC&sortBy=derivedpriceASC&clickType=listing
"12,800",Used 2013 GMC Savana 3500,"240,777 miles",https://www.autotrader.com/cars-for-sale/vehicle/716050838?allListingType=all-cars&keywordPhrases=GMC%20Savana%20Van%202012&newSearch=false&referrer=%2Fall-cars%3FkeywordPhrases%3DGMC%2520Savana%2520Van%25202012%26newSearch%3Dtrue%26sortBy%3DderivedpriceASC&sortBy=derivedpriceASC&clickType=listing
"12,900",Used 2012 GMC Savana 3500,"130,074 miles",https://www.autotrader.com/cars-for-sale/vehicle/699479990?allListingType=all-cars&keywordPhrases=GMC%20Savana%20Van%202012&newSearch=false&referrer=%2Fall-cars%3FkeywordPhrases%3DGMC%2520Savana%2520Van%25202012%26newSearch%3Dtrue%26sortBy%3DderivedpriceASC&sortBy=derivedpriceASC&clickType=listing
