Price,Mileage,URL,Name
"6,804","199,346 miles",https://www.autotrader.com/cars-for-sale/vehicle/720645443?allListingType=all-cars&keywordPhrases=Acura%20TL%20Sedan%202012&newSearch=false&referrer=%2Fall-cars%3FkeywordPhrases%3DAcura%2520TL%2520Sedan%25202012%26newSearch%3Dtrue%26sortBy%3DderivedpriceASC&sortBy=derivedpriceASC&clickType=listing,Used 2012 Acura TL
"6,995","180,177 miles",https://www.autotrader.com/cars-for-sale/vehicle/720184003?allListingType=all-cars&keywordPhrases=Acura%20TL%20Sedan%202012&newSearch=false&referrer=%2Fall-cars%3FkeywordPhrases%3DAcura%2520TL%2520Sedan%25202012%26newSearch%3Dtrue%26sortBy%3DderivedpriceASC&sortBy=derivedpriceASC&clickType=listing,Used 2012 Acura TL
"7,199","151,654 miles",https://www.autotrader.com/cars-for-sale/vehicle/718686493?allListingType=all-cars&keywordPhrases=Acura%20TL%20Sedan%202012&newSearch=false&referrer=%2Fall-cars%3FkeywordPhrases%3DAcura%2520TL%2520Sedan%25202012%26newSearch%3Dtrue%26sortBy%3DderivedpriceASC&sortBy=derivedpriceASC&clickType=listing,Used 2008 Acura TL
"7,300","138,995 miles",https://www.autotrader.com/cars-for-sale/vehicle/711092213?allListingType=all-cars&keywordPhrases=Acura%20TL%20Sedan%202012&newSearch=false&referrer=%2Fall-cars%3FkeywordPhrases%3DAcura%2520TL%2520Sedan%25202012%26newSearch%3Dtrue%26sortBy%3DderivedpriceASC&sortBy=derivedpriceASC&clickType=listing,Used 2005 Acura TL
"7,895","102,963 miles",https://www.autotrader.com/cars-for-sale/vehicle/718022197?allListingType=all-cars&keywordPhrases=Acura%20TL%20Sedan%202012&newSearch=false&referrer=%2Fall-cars%3FkeywordPhrases%3DAcura%2520TL%2520Sedan%25202012%26newSearch%3Dtrue%26sortBy%3DderivedpriceASC&sortBy=derivedpriceASC&clickType=listing,Used 2005 Acura TL
"7,980","126,281 miles",https://www.autotrader.com/cars-for-sale/vehicle/715677887?allListingType=all-cars&keywordPhrases=Acura%20TL%20Sedan%202012&newSearch=false&referrer=%2Fall-cars%3FkeywordPhrases%3DAcura%2520TL%2520Sedan%25202012%26newSearch%3Dtrue%26sortBy%3DderivedpriceASC&sortBy=derivedpriceASC&clickType=listing,Used 2012 Acura TL SH-AWD
"13,977","96,949 miles",https://www.autotrader.com/cars-for-sale/vehicle/718098473?referrer=%2Fcars-for-sale%2Fall-cars%3FkeywordPhrases%3DAcura%2520TL%2520Sedan%25202012%26newSearch%3Dtrue%26sortBy%3DderivedpriceASC&clickType=spotlight,Used 2012 Acura TL SH-AWD
"7,995","173,727 miles",https://www.autotrader.com/cars-for-sale/vehicle/718775991?allListingType=all-cars&keywordPhrases=Acura%20TL%20Sedan%202012&newSearch=false&referrer=%2Fall-cars%3FkeywordPhrases%3DAcura%2520TL%2520Sedan%25202012%26newSearch%3Dtrue%26sortBy%3DderivedpriceASC&sortBy=derivedpriceASC&clickType=listing,Used 2013 Acura TL SH-AWD
"7,995","126,492 miles",https://www.autotrader.com/cars-for-sale/vehicle/700779994?allListingType=all-cars&keywordPhrases=Acura%20TL%20Sedan%202012&newSearch=false&referrer=%2Fall-cars%3FkeywordPhrases%3DAcura%2520TL%2520Sedan%25202012%26newSearch%3Dtrue%26sortBy%3DderivedpriceASC&sortBy=derivedpriceASC&clickType=listing,Used 2012 Acura TL
"7,995","173,000 miles",https://www.autotrader.com/cars-for-sale/vehicle/717662012?allListingType=all-cars&keywordPhrases=Acura%20TL%20Sedan%202012&newSearch=false&referrer=%2Fall-cars%3FkeywordPhrases%3DAcura%2520TL%2520Sedan%25202012%26newSearch%3Dtrue%26sortBy%3DderivedpriceASC&sortBy=derivedpriceASC&clickType=listing,Used 2012 Acura TL SH-AWD
