Price,Name,Mileage,URL
"14,999",Used 2012 Audi A7 3.0T Prestige,"112,201 miles",https://www.autotrader.com/cars-for-sale/vehicle/720810960?allListingType=all-cars&keywordPhrases=Acura%20ZDX%20Hatchback%202012&newSearch=false&referrer=%2Fall-cars%3FkeywordPhrases%3DAcura%2520ZDX%2520Hatchback%25202012%26newSearch%3Dtrue%26sortBy%3DderivedpriceASC&sortBy=derivedpriceASC&clickType=spotlight
"11,350",Used 2020 Kia Optima LX,"63,738 miles",https://www.autotrader.com/cars-for-sale/vehicle/711751563?allListingType=all-cars&keywordPhrases=Acura%20ZDX%20Hatchback%202012&newSearch=false&referrer=%2Fall-cars%3FkeywordPhrases%3DAcura%2520ZDX%2520Hatchback%25202012%26newSearch%3Dtrue%26sortBy%3DderivedpriceASC&sortBy=derivedpriceASC&clickType=listing
"14,999",Used 2012 Audi A7 3.0T Prestige,"112,201 miles",https://www.autotrader.com/cars-for-sale/vehicle/720810960?allListingType=all-cars&keywordPhrases=Acura%20ZDX%20Hatchback%202012&newSearch=false&referrer=%2Fall-cars%3FkeywordPhrases%3DAcura%2520ZDX%2520Hatchback%25202012%26newSearch%3Dtrue%26sortBy%3DderivedpriceASC&sortBy=derivedpriceASC&clickType=listing
